"Title","SubTitle"
"Phase S11",""
"Parameter Name","Setting"
"Resolution:","551"
"CAL:","On, FlexCal"
"Dither: ","OFF"
"IFBW:","N/A"
"Smoothing %: ","OFF"
"Date:","Friday, May 12, 2017"
"Time:","1:58:33 PM"
"Model:","MS2024A"
"Serial:","847019"
"Prop.Vel:","1.000"
"Marker Data"
"Marker","Frequency(MHz)","Value"
"Limit Off"
"Point Data"
"Frequency(MHz)","Phase S11"
"220.181819","-92.5223633962973"
"220.545455","-92.7018726927878"
"220.909091","-92.8961900821986"
"221.272728","-93.0719264795684"
"221.636364","-93.2500235643313"
"222","-93.4244743532998"
"222.363637","-93.6243737088989"
"222.727273","-93.8154432098973"
"223.09091","-94.0035315360167"
"223.454546","-94.1683570714197"
"223.818182","-94.3596981932601"
"224.181819","-94.5335770954428"
"224.545455","-94.7312311927864"
"224.909091","-94.8975928353325"
"225.272728","-95.0909778592354"
"225.636364","-95.2614560902595"
"226","-95.4549246949285"
"226.363637","-95.644447665441"
"226.727273","-95.8653573045694"
"227.09091","-96.013333060824"
"227.454546","-96.2028530649815"
"227.818182","-96.3999958494076"
"228.181819","-96.5889392840304"
"228.545455","-96.7859564103664"
"228.909091","-96.9850289534498"
"229.272728","-97.1682125931745"
"229.636364","-97.3499332760529"
"230","-97.5623074674369"
"230.363637","-97.750944463226"
"230.727273","-97.9522974653209"
"231.09091","-98.1330729390396"
"231.454546","-98.306556742412"
"231.818182","-98.5299858677947"
"232.181819","-98.6927723341606"
"232.545455","-98.8941048520884"
"232.909091","-99.0834171816216"
"233.272728","-99.2663073551811"
"233.636364","-99.4689416960186"
"234","-99.6714081763843"
"234.363637","-99.8677733356238"
"234.727273","-100.058985959687"
"235.09091","-100.25028551893"
"235.454546","-100.440602340869"
"235.818182","-100.619672869887"
"236.181819","-100.805357726193"
"236.545455","-100.994201866884"
"236.909091","-101.194936682197"
"237.272728","-101.381886571817"
"237.636364","-101.576406238816"
"238","-101.759954862992"
"238.363637","-101.959363517145"
"238.727273","-102.159344997305"
"239.09091","-102.362612058686"
"239.454546","-102.534562827554"
"239.818182","-102.707315853575"
"240.181819","-102.895789051548"
"240.545455","-103.065209788487"
"240.909091","-103.288478336314"
"241.272728","-103.477420764635"
"241.636364","-103.681044138196"
"242","-103.850353626092"
"242.363637","-104.031582853107"
"242.727273","-104.229661719261"
"243.09091","-104.419341960684"
"243.454546","-104.623330801589"
"243.818182","-104.788937216269"
"244.181819","-105.006244344055"
"244.545455","-105.151420909567"
"244.909091","-105.358666677307"
"245.272728","-105.541670096382"
"245.636364","-105.740027973531"
"246","-105.935171526124"
"246.363637","-106.114285394368"
"246.727273","-106.314178032699"
"247.09091","-106.491334549543"
"247.454546","-106.703359347107"
"247.818182","-106.884562427967"
"248.181819","-107.086887676368"
"248.545455","-107.259011173001"
"248.909091","-107.438174145058"
"249.272728","-107.655794089043"
"249.636364","-107.840002135162"
"250","-108.009398031281"
